Received: {'transaction_id': 'TXN0100', 'amount': 1209, 'currency': 'THB', 'timestamp': '2026-01-09T21:57:39.711749+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC011', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0139', 'amount': 14615, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:07.934767+07:00', 'sender_account': 'ACC001', 'receiver_account': 'ACC004', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0141', 'amount': 12892, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:10.864703+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC006', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0142', 'amount': 3914, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:12.72189+07:00', 'sender_account': 'ACC008', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0143', 'amount': 5189, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:15.300961+07:00', 'sender_account': 'ACC001', 'receiver_account': 'ACC013', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0144', 'amount': 14982, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:16.904826+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC007', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0146', 'amount': 8049, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:19.129464+07:00', 'sender_account': 'ACC010', 'receiver_account': 'ACC004', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0147', 'amount': 8690, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:21.268373+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0149', 'amount': 7907, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:25.16428+07:00', 'sender_account': 'ACC005', 'receiver_account': 'ACC017', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0150', 'amount': 15379, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:26.949153+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC018', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0151', 'amount': 8797, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:28.016831+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC012', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0152_M0', 'amount': 47040, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:29.045893+07:00', 'sender_account': 'ACC011', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0152_M1', 'amount': 46871, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:29.576304+07:00', 'sender_account': 'ACC003', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0152_M2', 'amount': 47576, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:30.096787+07:00', 'sender_account': 'ACC002', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0152_M3', 'amount': 47278, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:30.626891+07:00', 'sender_account': 'ACC005', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0152_M4', 'amount': 46356, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:31.140162+07:00', 'sender_account': 'ACC006', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0153', 'amount': 18179, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:34.606589+07:00', 'sender_account': 'ACC001', 'receiver_account': 'ACC009', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0154', 'amount': 1840, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:35.738631+07:00', 'sender_account': 'ACC004', 'receiver_account': 'ACC005', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0155', 'amount': 15615, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:38.34693+07:00', 'sender_account': 'ACC010', 'receiver_account': 'ACC001', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0156', 'amount': 9860, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:41.001793+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0157', 'amount': 2941, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:42.169566+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0159', 'amount': 1232, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:45.544091+07:00', 'sender_account': 'ACC005', 'receiver_account': 'ACC002', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0160', 'amount': 10810, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:47.429459+07:00', 'sender_account': 'ACC004', 'receiver_account': 'ACC017', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0162', 'amount': 99531, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:51.863048+07:00', 'sender_account': 'ACC015', 'receiver_account': 'NEW_ACC_629', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0163', 'amount': 6523, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:54.83273+07:00', 'sender_account': 'ACC010', 'receiver_account': 'ACC018', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0164', 'amount': 12813, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:57.092352+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC016', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0165_M0', 'amount': 45841, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:58.888934+07:00', 'sender_account': 'ACC019', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0165_M1', 'amount': 47191, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:59.411479+07:00', 'sender_account': 'ACC005', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0165_M2', 'amount': 48396, 'currency': 'THB', 'timestamp': '2026-01-09T22:02:59.946715+07:00', 'sender_account': 'ACC004', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0165_M3', 'amount': 48046, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:00.479194+07:00', 'sender_account': 'ACC002', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0165_M4', 'amount': 47352, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:00.999471+07:00', 'sender_account': 'ACC008', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0166', 'amount': 5866, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:03.63255+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC004', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0167', 'amount': 18361, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:06.416055+07:00', 'sender_account': 'ACC010', 'receiver_account': 'ACC007', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0168', 'amount': 17437, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:07.798733+07:00', 'sender_account': 'ACC001', 'receiver_account': 'ACC002', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0169', 'amount': 17900, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:09.340435+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC020', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0170', 'amount': 15297, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:10.453461+07:00', 'sender_account': 'ACC005', 'receiver_account': 'ACC009', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0171', 'amount': 3531, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:11.64488+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC013', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0172', 'amount': 11258, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:14.36891+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC007', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0173', 'amount': 14224, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:15.932162+07:00', 'sender_account': 'ACC004', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0174', 'amount': 9585, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:17.453469+07:00', 'sender_account': 'ACC007', 'receiver_account': 'ACC010', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0176', 'amount': 527, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:19.705278+07:00', 'sender_account': 'ACC002', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0178_M0', 'amount': 47894, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:24.025531+07:00', 'sender_account': 'ACC020', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0178_M1', 'amount': 47544, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:24.554783+07:00', 'sender_account': 'ACC015', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0178_M2', 'amount': 46461, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:25.079758+07:00', 'sender_account': 'ACC007', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0178_M3', 'amount': 46678, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:25.601066+07:00', 'sender_account': 'ACC010', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0178_M4', 'amount': 48593, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:26.111133+07:00', 'sender_account': 'ACC016', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0179', 'amount': 2906, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:28.643971+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC014', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0180', 'amount': 9592, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:31.298946+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC015', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0181', 'amount': 2016, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:32.803148+07:00', 'sender_account': 'ACC005', 'receiver_account': 'ACC011', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0182_M0', 'amount': 48883, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:34.578014+07:00', 'sender_account': 'ACC003', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Pattaya', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0182_M1', 'amount': 47194, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:35.105601+07:00', 'sender_account': 'ACC020', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0182_M2', 'amount': 46043, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:35.629761+07:00', 'sender_account': 'ACC002', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Chiang Mai', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0182_M3', 'amount': 47409, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:36.143789+07:00', 'sender_account': 'ACC011', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV001', 'channel': 'mobile', 'location': 'Bangkok', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0182_M4', 'amount': 45242, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:36.659866+07:00', 'sender_account': 'ACC013', 'receiver_account': 'MULE_ACC_999', 'sender_ip': '10.0.0.66', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0183', 'amount': 16415, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:38.940614+07:00', 'sender_account': 'ACC009', 'receiver_account': 'ACC018', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV005', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0184', 'amount': 14998, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:41.5587+07:00', 'sender_account': 'ACC005', 'receiver_account': 'ACC019', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0185', 'amount': 16639, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:43.311554+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC017', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV003', 'channel': 'mobile', 'location': 'Phuket', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0186', 'amount': 12736, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:45.868757+07:00', 'sender_account': 'ACC003', 'receiver_account': 'ACC008', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV002', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
Received: {'transaction_id': 'TXN0187', 'amount': 7625, 'currency': 'THB', 'timestamp': '2026-01-09T22:03:48.862091+07:00', 'sender_account': 'ACC006', 'receiver_account': 'ACC011', 'sender_ip': '192.168.1.1', 'receiver_ip': '192.168.1.2', 'device_id': 'DEV004', 'channel': 'mobile', 'location': 'Khon Kaen', 'transaction_type': 'transfer'}
